rental_ym,day_type,station_name,gender,age_group,total_rides,avg_distance_km,avg_duration_min,avg_speed_kmh,avg_exercise,avg_co2
202301,Weekend,"123. 문화촌 공원",NULL,60대,12,0,187,0,1268.3200000000002,9.1
202302,Weekday,"461. 서울지방경찰청",NULL,20대,62,0,502.5,0,1608.79,14.23
202301,Weekend,"123. 문화촌 공원",NULL,~10대,5,0,239,0,777.4000000000001,6.86
202301,Weekend,"123. 문화촌 공원",NULL,기타,52,0,737,0,1846.745,17.895
202301,Weekend,"123. 문화촌 공원",F,20대,49,0,726,0,2140.25,20.71
202301,Weekend,"123. 문화촌 공원",F,30대,32,0,469.5,0,1623.0049999999999,17.575
202301,Weekend,"123. 문화촌 공원",F,40대,13,0,226,0,628.92,6.09
202301,Weekend,"123. 문화촌 공원",F,50대,76,0,1887,0,4684.39,55.22
202301,Weekend,"123. 문화촌 공원",F,~10대,6,0,264.5,0,722.2900000000001,6.365
202301,Weekend,"123. 문화촌 공원",F,기타,10,0,104.5,0,365.32,3.4749999999999996
202301,Weekend,"123. 문화촌 공원",M,20대,89,0,1088,0,3451.565,32.235
202301,Weekend,"123. 문화촌 공원",M,40대,53,0,869,0,3819.2200000000003,32.43
202301,Weekend,"123. 문화촌 공원",M,50대,31,0,307.5,0,1649.3,12.86
202302,Weekday,"461. 서울지방경찰청",NULL,30대,108,0,811,0,2160.08,18.745
202301,Weekend,"123. 문화촌 공원",M,기타,37,0,672,0,3687.045,28.73
202302,Weekday,"461. 서울지방경찰청",NULL,40대,60,0,434,0,1186.225,10.215
202302,Weekday,"461. 서울지방경찰청",NULL,50대,19,0,157.5,0,387.78000000000003,3.045
202302,Weekday,"461. 서울지방경찰청",F,20대,61,0,387.5,0,985.9250000000001,10.455
202302,Weekday,"461. 서울지방경찰청",F,30대,42,0,381.5,0,737.04,7.845000000000001
202302,Weekday,"461. 서울지방경찰청",F,40대,23,0,192,0,430.32,4.41
202302,Weekday,"461. 서울지방경찰청",F,50대,24,0,194,0,338.28499999999997,3.195
202302,Weekday,"461. 서울지방경찰청",F,70대이상,3,0,10.5,0,25.89,0.2
202302,Weekday,"461. 서울지방경찰청",F,기타,14,0,101,0,353.545,2.83
202302,Weekday,"461. 서울지방경찰청",M,20대,47,0,468.5,0,1425.1499999999999,9.005
202302,Weekday,"461. 서울지방경찰청",M,30대,133,0,693,0,2428.215,19.37
202302,Weekday,"461. 서울지방경찰청",M,40대,132,0,794.5,0,3309.045,26.89
202301,Weekend,"123. 문화촌 공원",F,60대,12,0,245,0,798.58,7.28
202302,Weekday,"461. 서울지방경찰청",M,50대,60,0,660,0,2179.6549999999997,18.919999999999998
202302,Weekday,"461. 서울지방경찰청",M,기타,18,0,195.5,0,481.415,3.815
202302,Weekday,"461. 서울지방경찰청",NULL,기타,8,0,99.5,0,345.535,3.1550000000000002
202301,Weekend,"2237.서울남부터미널 대합실 입구",M,70대이상,2,0,32,0,70.83,0.66
202302,Weekday,"461. 서울지방경찰청",NULL,60대,20,0,904,0,482.61,4.31
202301,Weekend,"2239.교대역 6번출구",F,~10대,1,0,26,0,49.68,0.45
202301,Weekend,"2239.교대역 6번출구",NULL,20대,48,0,650.5,0,1013.015,9.629999999999999
202301,Weekend,"2239.교대역 6번출구",NULL,30대,26,0,487.5,0,885.785,7.03
202301,Weekend,"2239.교대역 6번출구",NULL,~10대,2,0,7,0,20.695,0.24
202302,Weekday,"461. 서울지방경찰청",F,60대,2,0,27,0,39.08,0.43
202301,Weekend,"2239.교대역 6번출구",NULL,기타,5,0,19.5,0,68.695,0.625
202301,Weekend,"2239.교대역 6번출구",F,20대,23,0,208,0,360.01,3.53
202301,Weekend,"2239.교대역 6번출구",F,30대,24,0,125.5,0,621.37,6.36
202301,Weekend,"2239.교대역 6번출구",F,기타,7,0,118.5,0,355.895,3.21
202301,Weekend,"2239.교대역 6번출구",M,30대,66,0,701,0,1919.515,15.09
202301,Weekend,"2239.교대역 6번출구",M,~10대,1,0,17,0,37.58,0.34
202301,Weekend,"2239.교대역 6번출구",M,기타,16,0,108.5,0,261.325,2.06
202302,Weekday,"461. 서울지방경찰청",M,60대,9,0,272,0,642.33,5.24
202302,Weekday,"461. 서울지방경찰청",M,70대이상,5,0,127,0,183.61,1.54
202301,Weekend,"2239.교대역 6번출구",NULL,40대,6,0,143,0,221.17,2.07
202302,Weekday,"462. 신영동삼거리(북악터널방향)",NULL,20대,7,0,53,0,204.45,1.575
202301,Weekend,"2239.교대역 6번출구",NULL,50대,38,0,731,0,2717.79,23.77
202302,Weekday,"462. 신영동삼거리(북악터널방향)",NULL,50대,5,0,44,0,186.3,1.385
202301,Weekend,"2239.교대역 6번출구",NULL,60대,2,0,49,0,191.86,1.46
202302,Weekday,"462. 신영동삼거리(북악터널방향)",F,50대,3,0,115,0,410.49,4.18
202302,Weekday,"462. 신영동삼거리(북악터널방향)",F,기타,2,0,57,0,47.62,0.43
202302,Weekday,"462. 신영동삼거리(북악터널방향)",M,20대,2,0,25.5,0,128.71,0.95
202302,Weekday,"462. 신영동삼거리(북악터널방향)",M,30대,3,0,25,0,84.34,0.76
202302,Weekday,"462. 신영동삼거리(북악터널방향)",M,40대,4,0,84,0,245.8,1.975
202302,Weekday,"462. 신영동삼거리(북악터널방향)",M,기타,8,0,69,0,286.005,2.02
202302,Weekday,"462. 신영동삼거리(북악터널방향)",NULL,30대,11,0,172,0,946.84,5.09
202301,Weekend,"2239.교대역 6번출구",F,40대,30,0,702,0,1777.85,19.81
202301,Weekend,"2239.교대역 6번출구",F,50대,4,0,60,0,80.24,0.94
202302,Weekday,"462. 신영동삼거리(북악터널방향)",F,20대,2,0,14,0,39.88,0.43
202302,Weekday,"462. 신영동삼거리(북악터널방향)",F,40대,3,0,108,0,175.36,1.72
202301,Weekend,"2239.교대역 6번출구",F,70대이상,1,0,10,0,32.11,0.29
202302,Weekday,"2375. 수서역 1번출구 앞",M,60대,49,0,1159,0,4558.06,38.53
202302,Weekday,"2375. 수서역 1번출구 앞",M,70대이상,3,0,122,0,261.89,2.29
202301,Weekend,"2239.교대역 6번출구",M,20대,30,0,569,0,1416.37,11.74
202302,Weekday,"462. 신영동삼거리(북악터널방향)",M,50대,7,0,129,0,657.87,5.19
202301,Weekend,"2239.교대역 6번출구",M,40대,25,0,567,0,1592.27,12.1
202302,Weekday,"462. 신영동삼거리(북악터널방향)",M,60대,4,0,126,0,726.52,5.66
202302,Weekday,"2376. 수서역 6번출구 앞",M,40대,17,0,97,0,342.50666666666666,2.813333333333333
202301,Weekend,"2239.교대역 6번출구",M,50대,58,0,2744,0,9299.33,68.56
202302,Weekday,"462. 신영동삼거리(북악터널방향)",M,~10대,5,0,112,0,654.32,4.35
202301,Weekend,"2239.교대역 6번출구",M,60대,2,0,13,0,37.01,0.33
202302,Weekday,"464. 삼청동 골목",NULL,40대,26,0,96.33333333333333,0,491.3733333333333,3.6666666666666665
202301,Weekend,"2239.교대역 6번출구",M,70대이상,12,0,29,0,132.16,1.11
202302,Weekday,"464. 삼청동 골목",F,20대,37,0,363,0,853.8733333333333,8.976666666666667
202302,Weekday,"464. 삼청동 골목",F,40대,16,0,114.66666666666667,0,287.95666666666665,2.723333333333333
202301,Weekend,"2241.양재전화국 사거리",NULL,20대,17,0,102,0,264.585,2.3000000000000003
202302,Weekday,"2376. 수서역 6번출구 앞",M,~10대,3,0,62.333333333333336,0,137.89333333333332,1.2433333333333334
202302,Weekday,"464. 삼청동 골목",NULL,20대,82,0,549,0,2387.4700000000003,18.23
202301,Weekend,"2241.양재전화국 사거리",NULL,30대,8,0,78,0,244.45499999999998,2.105
202302,Weekday,"2376. 수서역 6번출구 앞",NULL,20대,11,0,141.5,0,722,6.285
202302,Weekday,"464. 삼청동 골목",NULL,30대,41,0,280,0,1017.485,8.15
202301,Weekend,"2241.양재전화국 사거리",F,20대,4,0,28.5,0,83.74000000000001,0.775
202302,Weekday,"2376. 수서역 6번출구 앞",NULL,30대,3,0,22,0,94.11,0.78
202301,Weekend,"2241.양재전화국 사거리",F,40대,4,0,72,0,129.13,1.395
202302,Weekday,"2376. 수서역 6번출구 앞",NULL,60대,2,0,28.5,0,166.23,1.31
202302,Weekday,"464. 삼청동 골목",NULL,기타,12,0,75.66666666666667,0,174.31333333333336,1.6733333333333331
202301,Weekend,"2241.양재전화국 사거리",M,20대,28,0,378.5,0,1143.27,9.605
202302,Weekday,"2376. 수서역 6번출구 앞",F,20대,4,0,46,0,144.35,1.525
202301,Weekend,"2241.양재전화국 사거리",M,30대,12,0,59.5,0,229.91,1.73
202302,Weekday,"464. 삼청동 골목",F,30대,63,0,566,0,2091.27,18.935000000000002
202302,Weekday,"2376. 수서역 6번출구 앞",M,20대,7,0,29,0,115.255,1.01
202301,Weekend,"2241.양재전화국 사거리",M,40대,26,0,155.5,0,515.715,4.175
202302,Weekday,"2376. 수서역 6번출구 앞",M,30대,13,0,32.5,0,167.59,1.4000000000000001
202301,Weekend,"2241.양재전화국 사거리",M,50대,19,0,132,0,488.535,4.075
202302,Weekday,"464. 삼청동 골목",F,70대이상,18,0,131.5,0,498.14000000000004,4.4799999999999995
202301,Weekend,"2241.양재전화국 사거리",M,~10대,2,0,90,0,344.37,3.1
202302,Weekday,"2376. 수서역 6번출구 앞",M,기타,6,0,14,0,58.25,0.515
202302,Weekday,"2376. 수서역 6번출구 앞",NULL,기타,3,0,16.5,0,36.285,0.33
202301,Weekend,"2241.양재전화국 사거리",NULL,40대,2,0,24,0,115.4,1.09
202302,Weekday,"464. 삼청동 골목",F,기타,2,0,22,0,56.21,0.5
202301,Weekend,"2241.양재전화국 사거리",NULL,50대,6,0,108,0,179.58,1.85
202302,Weekday,"464. 삼청동 골목",M,20대,62,0,515,0,1696,14.375
202301,Weekend,"2241.양재전화국 사거리",NULL,60대,4,0,160,0,218.48,1.72
202302,Weekday,"464. 삼청동 골목",M,30대,87,0,971.5,0,3001.005,25.854999999999997
202301,Weekend,"2241.양재전화국 사거리",NULL,기타,8,0,362,0,416.25,3.76
202301,Weekend,"2241.양재전화국 사거리",F,30대,9,0,59,0,186.47,2.23
202302,Weekday,"2376. 수서역 6번출구 앞",F,30대,4,0,52,0,167.42,1.89
202302,Weekday,"2376. 수서역 6번출구 앞",F,40대,4,0,73,0,204.63,2.08
202302,Weekday,"464. 삼청동 골목",M,40대,53,0,473.5,0,1920.795,14.485
202301,Weekend,"2241.양재전화국 사거리",F,50대,29,0,1046,0,2659.57,28.35
202302,Weekday,"2376. 수서역 6번출구 앞",F,50대,3,0,100,0,385.32,3.48
202302,Weekday,"464. 삼청동 골목",M,50대,42,0,479,0,1287.19,9.625
202301,Weekend,"2241.양재전화국 사거리",F,기타,4,0,31,0,84.73,0.93
202302,Weekday,"2376. 수서역 6번출구 앞",F,60대,1,0,15,0,37.8,0.43
202302,Weekday,"464. 삼청동 골목",M,기타,13,0,55.5,0,258.225,2.225
202302,Weekday,"2376. 수서역 6번출구 앞",F,~10대,1,0,4,0,10.26,0.15
202301,Weekend,"2241.양재전화국 사거리",M,60대,6,0,224,0,385.86,2.68
202301,Weekend,"2241.양재전화국 사거리",M,기타,4,0,84,0,307.69,2.49
202302,Weekday,"2376. 수서역 6번출구 앞",F,기타,1,0,32,0,79.28,0.71
202301,Weekend,"2242.양재역 11번 출구 앞",NULL,20대,22,0,183,0,574.3449999999999,5.125
202302,Weekday,"464. 삼청동 골목",NULL,50대,2,0,78,0,314.24,2.19
202301,Weekend,"2242.양재역 11번 출구 앞",NULL,40대,18,0,215,0,536.005,4.3549999999999995
202302,Weekday,"464. 삼청동 골목",NULL,60대,10,0,135,0,444.35,3.9
202301,Weekend,"2242.양재역 11번 출구 앞",NULL,기타,8,0,46,0,88.07666666666667,0.8266666666666667
202301,Weekend,"2242.양재역 11번 출구 앞",F,20대,17,0,294.5,0,363.465,3.44
202302,Weekday,"2376. 수서역 6번출구 앞",M,50대,9,0,125,0,391.1,3.7
202301,Weekend,"2242.양재역 11번 출구 앞",F,30대,12,0,193.5,0,393.635,3.9799999999999995
202302,Weekday,"2376. 수서역 6번출구 앞",M,60대,17,0,188,0,1007.59,8.82
202301,Weekend,"2242.양재역 11번 출구 앞",F,40대,9,0,141,0,207.65,2.09
202301,Weekend,"2242.양재역 11번 출구 앞",F,~10대,1,0,18,0,83.34,0.7
202301,Weekend,"2242.양재역 11번 출구 앞",M,20대,24,0,181.5,0,675.895,5.445
202302,Weekday,"2377. 수서역 5번출구",NULL,20대,148,0,1117,0,3063.0800000000004,28.163333333333338
202301,Weekend,"2242.양재역 11번 출구 앞",M,30대,59,0,553,0,1826.185,13.860000000000001
202302,Weekday,"2377. 수서역 5번출구",NULL,40대,82,0,446,0,1776.0900000000001,14.923333333333332
202301,Weekend,"2242.양재역 11번 출구 앞",M,40대,51,0,504,0,1804.105,13.79
202302,Weekday,"2377. 수서역 5번출구",F,30대,75,0,726.6666666666666,0,1984.89,20.033333333333335
202301,Weekend,"2242.양재역 11번 출구 앞",M,60대,26,0,276,0,992.7,8.334999999999999
202302,Weekday,"2377. 수서역 5번출구",M,40대,205,0,1418,0,6816.916666666667,52.22666666666666
202301,Weekend,"2242.양재역 11번 출구 앞",M,기타,18,0,380,0,546.755,4.58
202302,Weekday,"2377. 수서역 5번출구",M,~10대,16,0,138.66666666666666,0,400.3833333333334,3.673333333333334
202302,Weekday,"464. 삼청동 골목",F,50대,7,0,248,0,263.98,3.09
202302,Weekday,"2377. 수서역 5번출구",NULL,30대,112,0,1417.5,0,4493.95,39.355000000000004
202302,Weekday,"464. 삼청동 골목",F,60대,3,0,152,0,238.21,2.13
202302,Weekday,"2377. 수서역 5번출구",NULL,50대,65,0,815,0,2979.1450000000004,27.485
202302,Weekday,"2377. 수서역 5번출구",NULL,60대,10,0,152,0,466.375,4.109999999999999
202302,Weekday,"2377. 수서역 5번출구",F,20대,105,0,1182,0,3611.7799999999997,34.835
202302,Weekday,"2377. 수서역 5번출구",F,40대,101,0,995,0,1931.96,19.965
202302,Weekday,"464. 삼청동 골목",M,60대,18,0,477,0,1139.01,9.97
202302,Weekday,"2377. 수서역 5번출구",F,50대,42,0,527,0,1443.205,13.065
202302,Weekday,"2377. 수서역 5번출구",F,60대,41,0,416,0,1022.3,11.86
202302,Weekday,"465. 삼청공원 앞",F,20대,2,0,16,0,49.2,0.5449999999999999
202302,Weekday,"2377. 수서역 5번출구",F,~10대,7,0,62.5,0,141.95,1.47
202302,Weekday,"465. 삼청공원 앞",F,50대,6,0,98.5,0,132.74,1.6500000000000001
202302,Weekday,"2377. 수서역 5번출구",F,기타,23,0,255.5,0,766.89,7.335
202302,Weekday,"465. 삼청공원 앞",M,20대,15,0,92.5,0,392.845,3.1799999999999997
202302,Weekday,"2377. 수서역 5번출구",M,20대,142,0,1684.5,0,5613.33,47.19
202302,Weekday,"465. 삼청공원 앞",M,30대,12,0,75,0,302.355,2.33
202302,Weekday,"2377. 수서역 5번출구",M,30대,284,0,2746,0,12253.710000000001,95.36
202302,Weekday,"465. 삼청공원 앞",M,50대,36,0,365,0,1411.4299999999998,12.025
202302,Weekday,"465. 삼청공원 앞",NULL,기타,2,0,117,0,353.87,3.19
202302,Weekday,"2377. 수서역 5번출구",M,50대,161,0,1562,0,6099.45,51.019999999999996
202302,Weekday,"465. 삼청공원 앞",NULL,20대,1,0,23,0,20.45,0.25
202302,Weekday,"2377. 수서역 5번출구",M,60대,119,0,1244.5,0,4858.8150000000005,41.23
202302,Weekday,"465. 삼청공원 앞",NULL,30대,6,0,221,0,443.42,3.55
202302,Weekday,"465. 삼청공원 앞",NULL,40대,4,0,107,0,419.35,3.23
202302,Weekday,"2377. 수서역 5번출구",M,기타,90,0,964,0,2919.42,23.845
202302,Weekday,"465. 삼청공원 앞",NULL,50대,1,0,8,0,47.35,0.33
202302,Weekday,"2377. 수서역 5번출구",NULL,기타,15,0,147.5,0,509.56000000000006,4.825
202302,Weekday,"2377. 수서역 5번출구",NULL,70대이상,1,0,10,0,39.64,0.36
202302,Weekday,"2377. 수서역 5번출구",NULL,~10대,10,0,90,0,506.53,3.34
202302,Weekday,"465. 삼청공원 앞",NULL,60대,1,0,41,0,100.61,0.94
202302,Weekday,"465. 삼청공원 앞",F,30대,1,0,16,0,76.53,0.69
202302,Weekday,"465. 삼청공원 앞",F,60대,1,0,92,0,188.67,1.7
202302,Weekday,"465. 삼청공원 앞",F,70대이상,3,0,30,0,152.88,1.36
202302,Weekday,"465. 삼청공원 앞",M,40대,28,0,459,0,2106.82,16.76
202302,Weekday,"465. 삼청공원 앞",M,60대,8,0,218,0,661.08,5.53
202302,Weekday,"465. 삼청공원 앞",M,기타,3,0,59,0,261.07,1.99
202302,Weekday,466.롯데호텔,F,40대,9,0,158,0,295.39,2.815
202302,Weekday,"2377. 수서역 5번출구",M,70대이상,36,0,549,0,1926.83,17.02
202302,Weekday,466.롯데호텔,NULL,20대,32,0,376,0,1001.115,9.555
202302,Weekday,466.롯데호텔,NULL,30대,20,0,169,0,332.89,3.225
202302,Weekday,466.롯데호텔,NULL,40대,9,0,46,0,167.11,1.3250000000000002
202302,Weekday,"2380. 삼성동베이직하우스앞",NULL,20대,21,0,170.5,0,499.65500000000003,4.37
202302,Weekday,466.롯데호텔,NULL,~10대,1,0,118,0,129.5,1.17
202302,Weekday,"2380. 삼성동베이직하우스앞",NULL,30대,32,0,310,0,1092.83,8.700000000000001
202302,Weekday,466.롯데호텔,F,20대,9,0,56.5,0,154.435,1.47
202302,Weekday,"2380. 삼성동베이직하우스앞",NULL,기타,8,0,145,0,412.18333333333334,3.8433333333333337
202302,Weekday,466.롯데호텔,F,30대,15,0,119.5,0,385.32500000000005,3.765
202302,Weekday,"2380. 삼성동베이직하우스앞",F,20대,31,0,166,0,577.27,4.67
202302,Weekday,"2380. 삼성동베이직하우스앞",F,30대,39,0,348.5,0,1176.2900000000002,11.405000000000001
202302,Weekday,"2380. 삼성동베이직하우스앞",F,기타,5,0,75.5,0,198.34,1.6949999999999998
202302,Weekday,"2380. 삼성동베이직하우스앞",M,20대,38,0,382.5,0,932.23,7.77
202302,Weekday,"2380. 삼성동베이직하우스앞",M,30대,38,0,233.5,0,1092.09,8.785
202302,Weekday,"2380. 삼성동베이직하우스앞",M,~10대,2,0,36,0,42.71,0.38
202302,Weekday,"2380. 삼성동베이직하우스앞",M,기타,4,0,65,0,125.275,1.1
202302,Weekday,"2380. 삼성동베이직하우스앞",NULL,40대,13,0,359,0,1159.2,9.22
202302,Weekday,"2380. 삼성동베이직하우스앞",NULL,50대,10,0,298,0,949.06,8.88
202302,Weekday,"2380. 삼성동베이직하우스앞",NULL,60대,5,0,37,0,204.93,1.58
202302,Weekday,"2380. 삼성동베이직하우스앞",F,40대,6,0,63,0,273.6,2.46
202302,Weekday,"2380. 삼성동베이직하우스앞",F,50대,1,0,12,0,27.78,0.25
202302,Weekday,"2380. 삼성동베이직하우스앞",F,70대이상,1,0,41,0,45.18,0.43
202301,Weekend,"123. 문화촌 공원",F,70대이상,1,0,2,0,4.16,0.03
202301,Weekend,"123. 문화촌 공원",M,60대,6,0,113,0,174.59,1.57
202301,Weekend,"123. 문화촌 공원",M,70대이상,7,0,92,0,501.2,4.55
202301,Weekend,"124. 서강대 정문 건너편",M,~10대,15,0,40.333333333333336,0,118.85333333333335,1.03
202301,Weekend,"124. 서강대 정문 건너편",NULL,20대,106,0,1356,0,3111.625,26.805
202301,Weekend,"124. 서강대 정문 건너편",NULL,30대,15,0,98.5,0,383.09000000000003,3.0300000000000002
202301,Weekend,"124. 서강대 정문 건너편",NULL,50대,14,0,188.5,0,453.665,3.98
202301,Weekend,"124. 서강대 정문 건너편",NULL,~10대,1,0,37,0,34.85,0.41
202301,Weekend,"124. 서강대 정문 건너편",F,20대,36,0,194,0,523.86,5.6049999999999995
202301,Weekend,"124. 서강대 정문 건너편",F,30대,26,0,146.5,0,286.605,2.78
202301,Weekend,"124. 서강대 정문 건너편",M,20대,98,0,628.5,0,1758.9450000000002,13.705
202301,Weekend,"124. 서강대 정문 건너편",M,30대,50,0,658,0,1744.98,13.42
202301,Weekend,"124. 서강대 정문 건너편",M,40대,41,0,345,0,1223.45,9.845
202301,Weekend,"124. 서강대 정문 건너편",M,60대,24,0,641,0,459.18,4.31
202301,Weekend,"124. 서강대 정문 건너편",NULL,기타,10,0,63.5,0,101.66,0.94
202301,Weekend,"124. 서강대 정문 건너편",M,기타,10,0,104,0,326.42499999999995,2.345
202301,Weekend,"124. 서강대 정문 건너편",NULL,40대,5,0,41,0,87.22,0.76
202301,Weekend,"124. 서강대 정문 건너편",F,40대,6,0,188,0,591.77,5.77
202301,Weekend,"124. 서강대 정문 건너편",F,50대,2,0,27,0,83.51,0.97
202301,Weekend,"124. 서강대 정문 건너편",F,~10대,1,0,31,0,109.27,1.02
202301,Weekend,"124. 서강대 정문 건너편",F,기타,8,0,245,0,249.07,2.16
202301,Weekend,"124. 서강대 정문 건너편",M,50대,21,0,376,0,1248.69,9.87
202301,Weekend,"125. 서강대 남문 옆",NULL,20대,90,0,710.5,0,1867.255,16.21
202301,Weekend,"125. 서강대 남문 옆",NULL,30대,27,0,107,0,320.86,2.685
202301,Weekend,"125. 서강대 남문 옆",F,20대,21,0,166.5,0,330.56,3.4400000000000004
202301,Weekend,"125. 서강대 남문 옆",F,30대,18,0,197.5,0,377.265,3.725
202301,Weekend,"125. 서강대 남문 옆",M,20대,92,0,718,0,1471.79,12.37
202301,Weekend,"125. 서강대 남문 옆",M,40대,12,0,80,0,144.10999999999999,1.04
202301,Weekend,"125. 서강대 남문 옆",M,~10대,8,0,45.5,0,118.5,1.1400000000000001
202301,Weekend,"125. 서강대 남문 옆",M,기타,14,0,106.5,0,354.925,2.83
202301,Weekend,"2242.양재역 11번 출구 앞",NULL,30대,34,0,554,0,2348.59,19
202301,Weekend,"2242.양재역 11번 출구 앞",NULL,50대,7,0,155,0,609.01,5.11
202301,Weekend,"2242.양재역 11번 출구 앞",NULL,60대,2,0,20,0,113.02,0.96
202301,Weekend,"2242.양재역 11번 출구 앞",F,50대,3,0,37,0,148.97,1.47
202301,Weekend,"2242.양재역 11번 출구 앞",F,기타,1,0,81,0,68.11,0.61
202301,Weekend,"2242.양재역 11번 출구 앞",M,50대,24,0,498,0,1253.63,10.82
202301,Weekend,"2242.양재역 11번 출구 앞",M,70대이상,1,0,77,0,37.35,0.34
202301,Weekend,2243.서울가정법원,NULL,20대,34,0,220,0,659.84,6.050000000000001
202301,Weekend,2243.서울가정법원,NULL,30대,30,0,134,0,689.26,5.48
202301,Weekend,2243.서울가정법원,NULL,40대,33,0,324,0,970.915,7.875
202301,Weekend,2243.서울가정법원,NULL,기타,6,0,45,0,138.7433333333333,1.3133333333333332
202301,Weekend,2243.서울가정법원,F,20대,12,0,86,0,251.435,2.52
202301,Weekend,2243.서울가정법원,F,50대,12,0,169,0,378.655,3.9050000000000002
202301,Weekend,2243.서울가정법원,F,기타,8,0,91.5,0,192.515,1.695
202301,Weekend,2243.서울가정법원,M,20대,24,0,229.5,0,573.5799999999999,4.805
202301,Weekend,2243.서울가정법원,M,30대,31,0,235,0,817.7099999999999,6.615
202301,Weekend,2243.서울가정법원,M,40대,55,0,325.5,0,1283.3899999999999,10.195
202301,Weekend,2243.서울가정법원,M,50대,20,0,111.5,0,507.635,3.995
202301,Weekend,2243.서울가정법원,M,60대,21,0,138,0,635.25,4.984999999999999
202301,Weekend,2243.서울가정법원,M,~10대,4,0,51,0,214.86,1.93
202301,Weekend,2243.서울가정법원,M,기타,18,0,197,0,561.72,4.21
202301,Weekend,2243.서울가정법원,NULL,50대,12,0,146,0,667.18,5.66
202301,Weekend,2243.서울가정법원,NULL,60대,2,0,31,0,101.89,0.92
202301,Weekend,2243.서울가정법원,F,30대,17,0,288,0,1213.67,11.73
202301,Weekend,2243.서울가정법원,F,40대,10,0,270,0,505.51,5.31
202301,Weekend,2243.서울가정법원,F,~10대,3,0,15,0,50.06,0.5
